,x,y,types
986,9147.043850614064,10887.125486124276,Pvalb
987,12621.764944215092,7481.758687349527,L2/3 IT
988,21149.96132613517,8303.29628873891,L6 IT
989,10180.993827320575,16520.495554431633,L6 PT
990,12183.20044319285,3360.0542117285686,Pvalb
991,15039.2094939125,7699.92581076477,L4
992,19400.796565029712,7219.191286496427,Sst
993,22759.307125309413,9869.022391840925,L6 PT
994,15701.990050842858,7959.214615150418,Pvalb
995,3018.8602571989345,11786.638505118084,L2/3 IT
996,22132.95523621948,9658.141816829897,Sst
997,11078.858806502418,8286.413845061285,Pvalb
998,15997.217846735903,9369.498745034838,L5 PT
999,6710.300395780643,16298.18640097153,L6 IT
1000,23016.629638307277,8559.820394719318,Vip
1001,14370.418079995052,4705.05042191802,L2/3 IT
1002,3222.500685997617,8826.227872710317,Sst
1003,22533.69887618025,13468.058991708247,Sst
1004,10534.182874149996,15804.742388592495,Sst
1005,10306.6108863281,11326.479125621487,L5 PT
1006,6213.328174259878,11093.120716532329,L4
1007,8591.2408394,5828.282648854428,L2/3 IT
1008,10929.902845848988,9706.073862084897,L4
1009,12419.19746586895,15740.20944241229,L6b
1010,17227.507424845946,12134.218122781978,L6 PT
1011,16875.064570665854,5953.607135660975,Sst
1012,19408.68074080978,6254.116327719563,L4
1013,12980.814571237896,7817.67460017263,L4
1014,9412.783653362743,13287.051076564343,L5 IT
1015,7986.167765393331,5224.497262799998,Pvalb
1016,9449.532694372972,15723.708532263514,Sst
1017,8044.126983199999,21163.61693019773,Endo
1018,19227.232175261397,8616.63767841613,L5 IT
1019,22720.16570124061,13568.07142680898,Sst
1020,14716.267855325288,13673.250489671787,Lamp5
1021,20681.413631824078,9769.673279871062,L6 PT
1022,8282.301235295254,11032.813520882211,Vip
1023,8551.59361737647,21396.39218198765,L5 NP
1024,10532.975346117202,9921.79909742903,Vip
1025,19871.268089249963,9314.453451937106,Pvalb
1026,7697.706891120225,16184.562451548518,Pvalb
1027,16761.884010951428,12401.178846352856,Sst
1028,10381.8648591,15796.794036384397,Sst
1029,6909.334465699028,11230.840011246602,L4
1030,14429.814414766664,9386.347863968858,Sst
1031,6401.371644251454,12084.55318509563,L4
1032,11704.596480899658,15552.967163561385,L6 PT
1033,16133.664552816841,8984.70979109473,Vip
1034,20014.742333084072,11168.039134801009,L6b
1035,20980.124047734036,6638.603461541277,Sst
1036,18011.038809265556,6397.615994719998,L4
1037,19266.851062693422,7282.668262149541,L5 PT
1038,4532.594074795452,9757.315252653409,L2/3 IT
1039,7984.66179701947,12355.859103318986,Pvalb
1040,3742.9666592703693,12027.283029433791,L2/3 IT
1041,3404.0340600889344,12420.209261452339,L2/3 IT
1042,10721.26318491111,18695.780918465556,Vip
1043,10085.24742583095,5126.864129958925,L2/3 IT
1044,18473.421972329066,10800.678653647092,L6 PT
1045,11495.977061032643,9310.716725429753,L4
1046,11484.998883370588,7463.928232820586,Sst
1047,11055.598676710637,14838.898394986438,L6 IT
1048,11446.992527211603,13514.41631719687,L6 IT
1049,20361.993707668316,8367.012804574662,Pvalb
1050,14385.322413803318,14566.782278362944,L6b
1051,9886.067065292344,16115.660902678213,L6 IT
1052,22870.267807067026,8767.016692110317,L6 PT
1053,16103.61724778418,9698.382376162464,L5 IT
1054,4497.2494426515295,9483.898329448979,L2/3 IT
1055,16007.863444955929,5664.7042557995765,L4
1056,7000.622535309999,9734.117184656314,L2/3 IT
1057,12709.508834897611,9762.91985827391,L5 IT
1058,7502.870679018484,21477.19132967168,Sst
1059,10594.218566943418,5191.3773092263145,L2/3 IT
1060,23040.76266631656,7774.439638137496,L6 IT
1061,6679.5951099197655,12736.2469313407,L4
1062,10619.707585220336,18731.154864947963,Pvalb
1063,6522.728605766666,16549.053912735817,L6 IT
1064,8482.857845081706,10989.636524630489,L4
1065,4354.044365942973,12558.408257885674,Pvalb
1066,10246.6075967539,12296.32895677482,L5 IT
1067,2910.1844669372526,8916.337439427449,Pvalb
1068,9627.33076662328,14545.479638402363,L6 IT
1069,17661.255391673007,9505.781753641591,L6 IT
1070,4258.981447564197,11666.55376215926,L2/3 IT
1071,8990.649169931714,21416.12167532388,Pvalb
1072,22419.059322044868,12973.818354768715,Pvalb
1073,13348.859200559229,9423.667192633076,L5 IT
1074,16854.47230421839,10712.485186951722,L6 PT
1075,13850.922520566664,12052.983291419996,L6 IT
1076,10318.78437827021,5483.423413499998,L2/3 IT
1077,14929.188122241792,13063.363461565208,Sst
1078,17390.202689230053,12059.849419821308,L6 PT
1079,6297.4756296184205,12860.529800978946,Vip
1080,19624.128723528356,11537.368958927857,L6 PT
1081,17187.638782244183,6965.22447288651,L4
1082,5901.469944697079,9166.799852608026,L2/3 IT
1083,23198.07370719908,13347.219880985149,Vip
1084,11848.222687986341,7819.720388826429,L4
1085,4518.836725547499,14191.888216144289,Pvalb
1086,15597.55021675567,9365.081464378349,L5 IT
1087,13977.355843221429,6904.4275845428565,Endo
1088,18916.698965728458,5930.864515239835,L4
1089,7112.039967114603,8912.892320820223,L2/3 IT
1090,16196.671486157691,6569.101264509612,Astro
1091,18389.092695800002,3468.995513781187,L2/3 IT
1092,5661.317882878569,12926.543742895903,L4
1093,4493.473938971706,11554.163070555118,L2/3 IT
1094,8884.405245286871,8936.278989834373,L4
1095,13925.906603778918,6490.389810610808,L4
1096,23307.3947128524,12585.013211631223,Lamp5
1097,4612.6430542169455,9250.468003826269,L2/3 IT
1098,12637.207525321426,15450.538387435712,Vip
1099,16031.632232043477,3367.790131215215,L2/3 IT
1100,23310.41687074313,13141.983870626276,Vip
1101,13715.587168055117,14266.67218313165,L6 PT
1102,7827.324633076045,17717.206923110716,L6 PT
1103,10518.380993567142,8898.873361637141,Astro
1104,3603.672627285325,10397.014758873913,L2/3 IT
1105,6326.62392860652,11089.637154236952,L4
1106,15452.490491361226,5035.808911122447,Sst
1107,20187.3657452944,13426.280158527281,Lamp5
1108,9220.703338819432,16493.478375044408,L6 PT
1109,18702.76293771914,6037.8506120319125,L4
1110,18356.369314772957,14744.228575586863,L6b
1111,11776.03953210386,13266.90607387749,L6 IT
1112,15169.542447514343,6002.9984832418,L4
1113,6576.0942993507215,8433.532089488404,L2/3 IT
1114,16311.558057616952,9170.467095243477,L5 NP
1115,23196.716161372584,12336.916317896816,L5 PT
1116,15349.443156905552,6637.338557699493,L4
1117,11530.010208153333,12164.348149576665,L6 IT
1118,6974.581612559384,17050.229601396994,L6 PT
1119,14679.066293917564,12473.515695657205,L6 IT
1120,14669.318312600459,10025.143061106246,L5 IT
1121,19977.50230079932,12885.395507409316,Lamp5
1122,22434.497137562743,9122.617102172038,L6 PT
1123,20317.12363247745,10161.802658163968,L6 PT
1124,19840.765630520782,9769.078320459475,L6 PT
1125,6206.829515385051,14779.737842771132,L5 IT
1126,7946.986905631292,9120.963208896128,L2/3 IT
1127,8233.28688565769,12764.570714969228,Sst
1128,13704.689329676923,5934.441385861535,Sst
1129,15780.028662723256,5952.031994452324,L2/3 IT
1130,21482.823361013478,13572.496039105305,L4
1131,8104.623427865448,10226.69115273887,L4
1132,22796.509100998683,10790.047248072806,Vip
1133,15229.625081168508,4778.739824965744,L2/3 IT
1134,18818.251482982294,12087.453900485712,L6b
1135,18959.172625277883,7197.985880324997,L5 PT
1136,12500.198840042298,12853.727950634175,Sst
1137,8597.340129825185,9873.497432138518,L4
1138,5007.560549646191,13739.407789349085,L4
1139,5504.536929720929,15040.692690793489,Sst
1140,18424.416038575004,14449.954431584405,Pvalb
1141,14561.158801471429,5808.973242898899,L2/3 IT
1142,7819.3315953287365,9438.18546220272,Pvalb
1143,11468.440506715851,8167.877203196339,Vip
1144,18221.410991721554,11698.370209692212,L6 PT
1145,22248.652366219936,11804.197619316556,L6 IT
1146,18255.9412023993,8181.19255099019,Meis2
1147,5678.284573579804,16167.449931549265,L5 IT
1148,10987.234581781397,8975.056536431393,Pvalb
1149,23184.512543851495,8616.145751467162,L6 PT
1150,8843.238919760493,10989.217023679626,L4
1151,9805.985254737834,12822.477374813509,Sst
1152,13815.940753865849,13885.910446158096,L6 PT
1153,6791.384948216276,5782.860236174416,Sst
1154,12882.81899491681,12075.125404869907,L6 IT
1155,11826.63160379328,5025.165389638058,L2/3 IT
1156,10647.61483002472,9129.611089371909,L4
1157,7599.988629787371,7079.1702385642075,L2/3 IT
1158,10240.481992268164,7580.102127201345,Vip
1159,21873.34407497225,8785.974242531409,L6 IT
1160,13104.810607228339,12899.35956854839,L6 PT
1161,10986.715704892205,9405.99573292467,L4
1162,19493.103760992657,14584.589446800559,Vip
1163,21164.749528092063,11827.997829035316,L6 PT
1164,5368.1997814590895,12187.710902002267,Sst
1165,8477.121122677776,9554.195703240735,Pvalb
1166,19628.03031391148,9957.000922338886,L6 PT
1167,21042.627856000094,12136.428977936,Vip
1168,16491.920749148332,11286.692097009995,L6 IT
1169,20038.765022219686,5936.766199856247,Sst
1170,12435.896083987976,15301.47297549934,L6 PT
1171,18813.607026253598,8586.910141596076,L5 IT
1172,16747.98998769762,10690.10311655952,L6 IT
1173,8637.688796963048,13683.381647609585,Pvalb
1174,9536.627988693994,10375.76835615194,L4
1175,8181.118270285244,11755.942688661476,L4
1176,12770.63218389511,11638.339513172281,L5 IT
1177,18994.374066671317,4197.048607916242,L2/3 IT
1178,10326.100477553844,7111.0462340153845,Sst
1179,20948.281465546217,12867.181338403658,Sst
1180,14265.315741014636,13848.602955541599,L6 PT
1181,8954.139525213886,17461.870264923607,Sst
1182,11581.884428906636,13826.141478069248,L6 IT
1183,8249.717177278155,8498.221802644364,L2/3 IT
1184,13893.612202783816,13245.244546174476,L6 PT
1185,15141.78191288064,10396.47064738129,Lamp5
1186,20776.498307610367,13055.556458826035,L5 NP
1187,12913.731553214016,8048.566387544391,L4
1188,8022.682278912818,21271.01462310257,Vip
1189,12564.200018954385,7794.948628076751,L4
1190,16597.07789380441,11825.437320027939,L6 IT
1191,12719.742577850548,5350.387075926921,L2/3 IT
1192,17012.08737174615,10754.878858546152,Sst
1193,6788.117894153081,13988.76850795709,L6b
1194,22060.998846277296,9953.115770596136,L6 PT
1195,3974.805814858822,16231.173008318967,L5 IT
1196,19035.978277254275,5752.161142726716,L4
1197,16187.366718935415,10214.650461877083,Sst
1198,11110.587777185294,15296.020088877669,L6 PT
1199,7173.4338455912475,13443.155274726796,L4
1200,4372.508591081406,17061.044730197536,Sst
1201,9765.95658829832,11280.532880294397,Pvalb
1202,11129.827034638709,19474.906574474517,Vip
1203,18938.09477585631,15529.564096602815,L6 IT
1204,11692.6830130763,8967.437096805777,Vip
1205,11623.68113705038,13071.543556194272,L6 PT
1206,14957.85188142,4288.506846433332,Macrophage
1207,17629.703795354544,10097.614882340908,Vip
1208,7905.689243935655,21367.508649919222,Sst
1209,21027.799825616217,11274.318678156053,L6 PT
1210,10018.515811125822,7690.404329481867,L2/3 IT
1211,20014.096746802883,7565.990103093218,Sst
1212,15097.482177316568,6312.918563809139,L2/3 IT
1213,8329.537665100359,10838.11055891268,L4
1214,18023.663284401468,7012.193373043956,L4
1215,22833.545465276,13050.653269568198,Vip
1216,16557.867191604826,4262.453768144825,L2/3 IT
1217,13918.645646406452,7121.612751931609,L4
1218,21156.001636017987,13001.554387533464,L5 PT
1219,12509.39999470253,12645.340806535442,L6 IT
1220,2362.233408954934,11060.274926337337,L2/3 IT
1221,8689.170676275673,4872.48297474189,Lamp5
1222,3967.028069237987,12395.124372303908,L2/3 IT
1223,5190.820360380951,14819.061659179042,L5 IT
1224,8744.612505240579,8104.305127842026,L2/3 IT
1225,16814.62603172535,11928.577657654929,Sst
1226,13410.397375880952,5705.42230288095,Lamp5
1227,9818.781239921153,8509.236963603365,L4
1228,18455.07904515781,12383.95941841242,L6b
1229,19425.08980568,4967.607114875078,Pvalb
1230,15758.07208699863,4196.342365895888,L2/3 IT
1231,10957.808713552684,7379.801098872039,L4
1232,7497.817130246153,7831.813564134612,Vip
1233,23411.11038022714,12717.644309165076,L6 IT
1234,8904.670455740883,9874.114694974029,L4
1235,23278.216520053466,10743.088724821275,L6 IT
1236,8929.175930592213,11155.287199964669,L5 IT
1237,7835.235329509523,12547.802659661907,Pvalb
1238,13295.578202054376,6630.1663444006235,L4
1239,5318.094984036665,7841.78310164333,Sst
1240,12850.536336822455,5441.931581409089,L2/3 IT
1241,13836.687874075,8051.892309505554,L4
1242,4099.930527799998,12555.732134773512,L4
1243,15482.051882206853,13999.167233172628,L6b
1244,8074.264214313854,9652.730894404214,L4
1245,10762.861967418825,8477.300777667055,Lamp5
1246,14421.980319011702,5465.484364077657,L2/3 IT
1247,6213.745983397672,20272.97642586284,L5 IT
1248,12319.814589536909,14781.143509014631,L6 PT
1249,13709.840322168418,17344.033343934734,Pvalb
1250,16525.14155053932,5680.7688406274565,L4
1251,11775.376820217649,14633.031819711177,Macrophage
1252,6792.101487467009,7113.4324891773185,L2/3 IT
1253,7779.491280423997,13999.583994707244,L5 NP
1254,9214.39271206379,12898.637170968965,L5 IT
1255,18846.048267098682,9562.957785128943,Sst
1256,22635.082047427157,11421.031996872725,L6 PT
1257,8748.730816239791,11177.29228394602,L4
1258,17096.62930804685,3288.5841082423394,L2/3 IT
1259,17428.8441971,7030.678176037499,Endo
1260,19287.756974867232,7692.389715565383,Pvalb
1261,21220.218129077144,8529.576118414283,Oligo
1262,17134.640897209636,5319.054907424898,L4
1263,13035.144849173146,11875.639508182405,L5 IT
1264,12213.223906114004,13178.053191427429,L6 PT
1265,14640.623708934883,5375.005972420929,Sst
1266,9563.231380592544,7684.062213049559,L4
1267,10766.461555860977,12957.08571194448,L5 IT
1268,11792.019499362012,9927.09926023766,L5 IT
1269,17964.099951303997,9446.608643099997,Endo
1270,12218.07516596092,8343.544142147122,L4
1271,6846.437756338193,11483.48872256944,Pvalb
1272,21418.94615839038,10498.739614551143,Vip
1273,6559.725971920914,12585.09589600327,Pvalb
1274,5172.3957705774155,7833.661557107525,Lamp5
1275,6799.701133869316,12600.49696895,L4
1276,6074.681601528569,18568.003967692,L6 IT
1277,17150.20937994428,3725.278391745753,L2/3 IT
1278,21774.197941701867,11163.315375127271,Vip
1279,17081.64832495057,8568.701923643677,Pvalb
1280,18579.632165938463,11524.799619001536,Sst
1281,16563.507938074126,7458.987718759202,L4
1282,16454.48868126625,7214.172800467491,L4
1283,21551.77414966867,12605.740554396665,Sst
1284,12101.779551199996,8621.755861754255,L4
1285,5998.915290705435,8462.544115719562,L2/3 IT
1286,17930.458562943208,8460.125813074317,L5 PT
1287,21163.093427672167,8657.599793329515,L6 PT
1288,10519.660095944759,5769.723172120948,L2/3 IT
1289,16213.50154870441,7409.799637205147,L4
1290,19827.390884168046,11013.179287432316,L6 PT
1291,15286.858905639285,8225.396577803569,Sst
1292,13770.642700341214,5132.881236254728,L2/3 IT
1293,5364.4913256729715,13040.269168843288,L4
1294,11600.260813456624,8583.5954355253,Vip
1295,13134.542975966668,11104.098570966666,L5 PT
1296,5352.73543487915,17076.731586194564,L5 IT
1297,8589.044108637101,16585.035715879363,L6 PT
1298,19726.405134392848,6414.76148554097,L4
1299,15904.764890957933,3894.809266657141,L2/3 IT
1300,17132.765494010393,9218.766842409475,Lamp5
1301,7394.797428816559,12180.176857743947,L4
1302,12658.7021641625,15157.670479945313,Sst
1303,15324.340631463965,13469.483215817922,L6 IT
1304,12170.866929719043,8837.71259438095,L4
1305,5304.2459752412,13347.853527407427,L4
1306,6074.215105826988,10139.177226317255,L4
1307,9212.175184660595,8123.387690485129,L4
1308,13133.114650796268,8526.906777214925,L4
1309,12500.464840838684,5303.619600169342,L2/3 IT
1310,10409.053110253997,10314.551304992998,L4
1311,13001.852915051688,8667.951842063765,L4
1312,12491.011098336203,4696.4010355051705,Sst
1313,7816.405860632529,18248.749736251324,Sst
1314,9726.06977768793,9769.471348415516,L4
1315,7715.5559806185165,6682.740596714196,L2/3 IT
1316,20460.65424104552,11611.68248026208,L6b
1317,13644.17725055,15348.64993437764,L6 IT
1318,6480.391331616214,7759.123685572972,Pvalb
1319,8169.071605334175,14601.08224108139,L5 IT
1320,6214.605173409209,12851.801644864468,L4
1321,8754.709613030707,12378.354683576112,L5 IT
1322,17505.814974357745,11678.394532066668,L6 PT
1323,17741.515049131423,10993.091365449998,L6 IT
1324,2211.7664498290887,13287.826884255452,L2/3 IT
1325,10276.894670063766,10950.956808701449,L5 IT
1326,19994.230615139386,8063.123229683582,L5 PT
1327,18869.14008612938,4203.401481671489,L2/3 IT
1328,22855.827188225707,11793.163378902038,Sst
1329,7715.4415885263625,10723.909437544542,L4
1330,11220.736637889155,14086.035921750603,L6 IT
1331,18221.62815148522,5716.240783912314,L4
1332,20728.92970404544,9698.29616784853,L6 IT
1333,6086.275543291303,13740.858366546738,Sst
1334,8978.819242398638,15192.551829619082,L6 IT
1335,22240.130819607944,10405.741810987156,L6b
1336,20705.66599956644,6387.933845897172,L4
1337,12891.4740850959,9320.106739964753,Sncg
1338,21616.153034859228,12594.667175629485,Sst
1339,6007.382507073062,19955.28016201405,L6 PT
1340,9177.268859498785,14905.837907643758,Pvalb
1341,15296.593918039622,7118.337741896225,Sst
1342,14870.494026875713,8686.466047792857,L4
1343,12752.231487816704,9863.921414359662,Sst
1344,22213.8600258524,11625.618220485838,L5 PT
1345,10999.819538365366,16179.671451590386,L6 PT
1346,15001.341045142857,3839.3719432214266,Sst
1347,6857.03491965212,11804.409538756967,L4
1348,14441.813782330792,9297.999346388411,Sst
1349,22875.981582409433,7985.72439913247,Vip
1350,11256.567633875933,15573.606258428257,L6 IT
1351,10818.435957118643,16218.673928121694,Sst
1352,23431.73289069813,12375.42711653214,Vip
1353,21687.29408061301,10092.863298490474,L6 PT
1354,6422.635322723435,12297.970700028125,Astro
1355,19568.857585532856,11912.278657603567,Lamp5
1356,12500.129352515349,7832.988142850493,Vip
1357,15207.926845489525,11987.34295927714,L6 PT
1358,19530.896892607496,14880.045283552,Vip
1359,20055.753964155,13154.791308388567,Sst
1360,22967.786255609022,11381.775143293054,L5 NP
1361,7144.565023063636,7902.953885479216,L2/3 IT
1362,5778.857885947618,8549.995819904761,L2/3 IT
1363,10743.707115549409,10993.313296451468,L5 IT
1364,13645.161403249751,8489.781490762067,L4
1365,2288.468301178068,11850.532281882452,L2/3 IT
1366,18777.73980309609,12248.212337860334,L6 PT
1367,3160.6535339258057,11224.03372149838,L2/3 IT
1368,14006.866088446854,13039.160226926078,L6 PT
1369,16063.182092356572,4982.315257144619,Sst
1370,14129.163306220236,13509.438566572682,L6 PT
1371,20533.389281385244,6119.477358184498,L5 IT
1372,9450.763384596663,14750.853908083334,L6 IT
1373,21100.2962584402,11788.007522920589,Lamp5
1374,5803.290424533331,15236.632099767916,Sst
1375,9061.659206292303,19634.330776256535,Sst
1376,15150.816146807541,14196.963395211675,L6b
1377,10542.759564366665,9836.46208261092,L4
1378,9688.197562759524,7615.492583402379,Astro
1379,6566.572683741245,18006.262255356054,L6 PT
1380,9083.689669830435,15686.476260238982,L6 IT
1381,2102.122552233332,11500.021793252376,Sst
1382,8039.9635424,17250.260983346667,Pvalb
1383,3935.23616382162,14042.223009518915,L2/3 IT
1384,16385.550875939243,8896.092045518984,L5 PT
1385,4919.146056188928,16651.39786869679,L5 IT
1386,9951.793438601131,17031.62511284199,L6 PT
1387,9614.457148626732,15642.849784635642,L6 PT
1388,8554.561112236841,18572.77437436191,L6b
1389,8658.562545903285,9491.012585886852,L4
1390,16724.497477516925,13236.673134549796,L6 PT
1391,9013.800001165517,12659.354869458622,Oligo
1392,13972.730053242643,11713.068036603672,L6 IT
1393,6287.434151215729,16895.244074168982,L5 NP
1394,6148.139243813999,18538.071166728398,L6 PT
1395,18558.233191077084,6613.864523561457,L2/3 IT
1396,4928.567169678259,9551.88450086304,Lamp5
1397,14995.866427518724,7261.8273278531815,L4
1398,6269.974697214549,12680.549342240864,Vip
1399,15241.616444299349,10388.974438498697,L5 IT
1400,7439.22102435044,14463.813390891948,L5 IT
1401,18150.037563715385,12270.051662744416,L6 PT
1402,8502.101998283712,11065.917415663824,Sst
1403,15544.3699084076,7621.247588669,L4
1404,15553.033561842332,3552.8659699036475,L2/3 IT
1405,22131.49722152007,10399.603885953593,L6 IT
1406,15349.859064326223,4843.15115656885,L2/3 IT
1407,11933.387135721609,15959.189888660354,L6b
1408,22542.760545764955,8942.659436239495,L6 PT
1409,12018.061365382142,6310.907232060714,L2/3 IT
1410,2536.680850552172,11881.760181621738,Sst
1411,6751.543024226126,12202.159982101612,L4
1412,8661.669900883888,7590.131485293958,L2/3 IT
1413,8637.230920681499,10165.097131964998,L4
1414,10927.784025484314,9580.455496087252,L4
1415,22942.77523458769,12971.5737468467,Sst
1416,15674.141956109883,10427.975901118969,L6 IT
1417,6550.811819566012,10296.771659738559,L2/3 IT
1418,6695.402827494591,14349.577629480807,L5 PT
1419,16208.274926882274,12394.140001509088,Pvalb
1420,19153.53557485155,5870.6030413577755,L4
1421,14684.087858868417,6081.265062778242,Lamp5
1422,12560.781161117307,4566.914589573075,L2/3 IT
1423,7549.813323044926,21430.2482772555,Sst
1424,21820.246916536,13542.214760099998,Pvalb
1425,15566.827430727903,10574.65517936744,L6 IT
1426,9926.09490494452,15478.296932450363,L6 PT
1427,4029.7061977348094,10686.857180351191,L6 IT
1428,10021.245568079088,5816.322466742725,L2/3 IT
1429,12474.041114375315,11993.171634253977,L6 IT
1430,6515.72600798137,12846.4386712866,L4
1431,15186.45183092,14004.913907703081,Lamp5
1432,18889.686582926315,14869.96222113605,Pvalb
1433,14657.00250205194,9407.666871823783,Pvalb
1434,21719.25035315018,10874.350768710714,Sst
1435,5104.117235985301,13152.96776932078,L4
1436,22512.52263279743,12769.731986789624,L5 PT
1437,18434.390990656517,8263.98554356739,Sst
1438,12792.715227385494,7491.858792649616,L4
1439,17822.91253432456,10161.46246524035,L6 IT
1440,12461.989197564719,11151.021939788629,L5 PT
1441,9234.628528559659,13541.81542139462,L5 IT
1442,13620.244481817645,7609.681527626469,Sst
1443,19266.261764631134,11392.234353382008,L6 PT
1444,17233.716694404524,5021.896037781183,Lamp5
1445,16586.367783770747,2013.5166060795896,VLMC
1446,4185.087056914284,13177.698769308075,L4
1447,8333.15571525283,11675.687321081134,Sst
1448,14009.313606599995,6991.5275270055245,L4
1449,14019.472863494619,11925.888377018811,L6 IT
1450,7616.22179838,10830.252360424998,Sst
1451,11847.53760581111,14989.954558489124,L6 PT
1452,6083.448765325833,17156.990387762668,Vip
1453,20427.04094147618,10139.70902863026,L6 PT
1454,7870.98521356629,6745.772871380898,L2/3 IT
1455,17357.648727728563,6990.150838392061,L4
1456,2304.918391829999,12640.237470429998,Endo
1457,8253.79510598901,9225.44514366337,Pvalb
1458,9231.38344369758,9318.265520799998,L4
1459,4728.713485631816,7575.127972360604,Astro
1460,13343.0690202338,10387.76376068521,L5 PT
1461,14336.31840037181,8481.656459612026,Sst
1462,9503.067214215413,17832.221696742734,L6b
1463,5665.086179869046,13065.738347168284,L4
1464,22630.21481056712,10888.385827830134,Pvalb
1465,20365.216593843703,13041.141514656665,Sst
1466,11237.586704679043,9419.432103760291,L4
1467,19557.437622813974,7850.439559064494,L5 IT
1468,5696.597002865712,13237.337417843606,L4
1469,22144.210046099477,13032.576958711841,Sst
1470,6673.542239582361,11462.579387540927,Pvalb
1471,3149.6231795033314,12281.954320243327,Sst
1472,11286.814193727814,11629.341613269597,L5 PT
1473,10886.040169113174,10633.188245203593,L5 IT
1474,14135.785007977149,9112.248890616933,Sst
1475,5286.066472915698,12790.090275065866,L4
1476,23188.139431113414,10928.331389448116,Sst
1477,11511.179292608935,8611.972150104808,L4
1478,11770.690057432876,5930.204861591778,L2/3 IT
1479,9113.620941147192,5983.125772609548,L2/3 IT
1480,10373.449305641076,10099.612635071375,L4
1481,7339.639426409675,9897.867965370964,L2/3 IT
1482,17355.532797387194,5357.850380387437,Pvalb
1483,6245.878536842781,15296.702209885241,L5 PT
1484,13256.697370350901,6470.294049041364,Pvalb
1485,19323.8928432267,9656.00501564978,L5 NP
1486,21478.912165977912,11501.461645160913,L6 IT
1487,5521.188553974636,9493.953784461592,L2/3 IT
1488,17724.268080516667,12066.125910977777,Macrophage
1489,5274.123730925926,16241.20660431333,Sst
1490,22489.896809857742,9261.290271032498,L6 IT
1491,14501.542145427244,9700.516574436782,L5 IT
1492,19544.97835042486,5328.776856773871,Lamp5
1493,16110.455511894248,7602.851345242527,Sst
1494,5568.685687055515,13298.207943280779,L4
1495,9034.764660947843,18040.020591490294,L6 PT
1496,19052.084454557677,2772.2902398604633,L2/3 IT
1497,10466.357395766796,7302.792499859198,Lamp5
1498,13562.19355068444,7150.567950319995,Sst
1499,6029.900034856444,13374.030835266532,L4
1500,19276.068007806334,14415.958339750701,Lamp5
1501,3359.1792630481923,8704.724356313249,Pvalb
1502,12523.936420862396,5840.419356846152,Lamp5
1503,20964.123161003277,7166.741537171768,L5 PT
1504,15786.108835672288,8097.269291203615,L5 IT
1505,11822.853268054609,15103.566697527369,L6 IT
1506,16093.778834669458,3220.102652767064,L2/3 IT
1507,11114.301736870366,14133.565601359309,L6 IT
1508,12838.44005191617,8433.045146256169,L4
1509,18641.900347516967,8898.39324876242,L5 IT
1510,11732.502733314534,5165.301867555811,L2/3 IT
1511,12659.43830499878,12760.376503984144,L5 NP
1512,10724.58819489505,7368.717045230196,L2/3 IT
1513,14578.179161282009,7185.551472327511,Lamp5
1514,7171.399110167572,10056.209591527517,L4
1515,19360.54713934779,14994.851632393491,Lamp5
1516,18890.649439744186,11856.905940034105,L6 PT
1517,19353.222417909717,9075.982797575467,L6 IT
1518,17036.571122031248,10734.804017893748,Endo
1519,19823.577010977777,8254.811018744442,Sst
1520,7474.006625666664,8564.016601658332,Pvalb
1521,6229.950715858823,21508.951619591768,Pvalb
1522,3119.492562777062,13198.757271286699,L2/3 IT
1523,19867.659463077445,11516.81139388345,L6 PT
1524,18971.297704663844,6172.207769164613,L4
1525,12339.102013427271,13811.644451446666,L6 IT
1526,8835.486917826109,16152.5485564021,L6 IT
1527,10348.592587649373,9533.77505026312,L4
1528,8750.681973613793,12010.584321761455,Sst
1529,18851.382315684223,3582.4007699453828,L2/3 IT
1530,12634.876997339285,16951.5122544325,Vip
1531,6869.103921123839,19417.629373935037,L6 PT
1532,17154.965608541283,6352.513377853211,L4
1533,10617.50866535284,12155.960504329541,Pvalb
1534,5833.7177915313805,11893.235561388829,L4
1535,4518.314099057377,16719.99807885672,SMC
1536,11489.29699269884,13836.69909598556,Pvalb
1537,18378.493794992635,15171.821152949764,L5 IT
1538,10954.526252803997,16859.357368036348,L5 IT
1539,17039.231049776186,3593.535850868705,L2/3 IT
1540,22100.10706201913,11559.02514085217,L6 IT
1541,20330.062753241116,11524.074472561108,Oligo
1542,7267.590927204759,14433.726116566664,Sst
1543,10287.424205050169,8400.324436498291,L4
1544,7006.692115821171,19279.08105812336,L6 PT
1545,16296.71949726923,7194.972357476223,Pvalb
1546,15558.553173755068,5267.493147228984,L2/3 IT
1547,9626.822291999997,9217.558472961291,L4
1548,7620.499489662318,12343.698885325359,L4
1549,13740.914645883333,8243.362503667946,Pvalb
1550,19449.837987183808,13776.547082079522,Sst
1551,7354.155646821546,12378.061343223753,L4
1552,19168.953736170584,15200.356592319216,Sst
1553,12096.484005108508,8088.291932961701,L2/3 IT
1554,17695.716112516217,6766.281160258105,L4
1555,15660.370037304252,6057.730951306381,L4
1556,3403.5607291392976,13677.24225457288,L4
1557,9946.665703914205,7059.382512375407,Vip
1558,2600.082981307691,12532.541868392307,Macrophage
1559,7594.61041871647,11511.274557278528,Lamp5
1560,9066.431965820435,21478.817255734884,L5 PT
1561,9977.92034648846,10410.324264755767,Pvalb
1562,18431.76845718212,3265.463648809932,L2/3 IT
