,x,y,types
639,2034.11337076,5716.233054300001,Pvalb
640,2031.41337076,5875.533054300001,Pvalb
641,2031.41337076,5986.233054300001,Pvalb
642,2031.86337076,6317.8830543,Vip
643,2031.86337076,5442.183054300001,L6b
644,2034.11337076,6192.783054300001,L5 NP
645,2033.66337076,5067.783054300001,Pvalb
646,2036.36337076,6552.783054300001,L4
647,2037.71337076,5912.8830543,L5 IT
648,2036.81337076,6613.533054300001,L4
649,2040.41337076,6801.6330542999995,L2/3 IT
650,2035.46337076,4994.8830543,Sst
651,2039.96337076,6148.683054300001,L5 IT
652,2041.31337076,4915.233054300001,L5 NP
653,2040.41337076,4961.5830543,Sst
654,2039.06337076,5039.8830543,Vip
655,2042.21337076,4868.433054300001,Lamp5
656,2041.76337076,5424.183054300001,Pvalb
657,2039.51337076,6256.233054300001,L5 IT
658,2039.51337076,4822.533054300001,L5 IT
659,2041.31337076,5198.283054300001,Sst
660,2042.21337076,6680.5830543,Pvalb
661,2043.11337076,6124.8330543,L5 NP
662,2042.66337076,6403.3830543,L4
663,2045.36337076,6576.183054300001,Vip
664,2040.86337076,5608.683054300001,Lamp5
665,2044.91337076,5636.5830543,L6 PT
666,2044.01337076,5767.983054300001,L6 PT
667,2048.96337076,4850.433054300001,L4
668,2044.46337076,5086.233054300001,Astro
669,2044.91337076,5825.5830543,L6 IT
670,2047.61337076,5487.6330543,L6 PT
671,2042.66337076,6428.1330543,Sst
672,2044.46337076,6522.6330543,Sst
673,2052.56337076,5655.483054300001,Vip
674,2047.61337076,6208.533054300001,Lamp5
675,2048.06337076,6537.933054300001,L4
676,2048.51337076,6712.0830543,L2/3 IT
677,2045.36337076,5112.783054300001,Vip
678,2046.71337076,6303.483054300001,L5 IT
679,2049.86337076,5238.3330543,Oligo
680,2053.01337076,6766.5330543,L2/3 IT
681,2048.06337076,5441.733054300001,L6 IT
682,2047.61337076,5519.5830543,L6 PT
683,2051.66337076,6596.8830543,Pvalb
684,2054.36337076,6106.8330543,L5 PT
685,2049.86337076,6381.783054300001,L4
686,2051.66337076,5701.8330543,L6 PT
687,2051.21337076,5954.283054300001,Vip
688,2055.71337076,6063.6330543,L5 PT
689,2053.46337076,6739.9830543,L2/3 IT
690,2053.01337076,5779.683054300001,Lamp5
691,2049.41337076,6822.7830543,Vip
692,2053.46337076,6233.733054300001,Pvalb
693,2056.61337076,4892.733054300001,Lamp5
694,2055.26337076,5403.483054300001,Pvalb
695,2055.71337076,5581.683054300001,L6 PT
696,2059.76337076,6359.283054300001,Vip
697,2056.16337076,6483.483054300001,L4
698,2056.16337076,6502.3830543,L4
699,2055.26337076,6552.3330543,L4
700,2059.31337076,5373.783054300001,L6b
701,2057.96337076,5878.683054300001,L5 IT
702,2057.96337076,6672.033054300001,Sst
703,2060.66337076,5922.783054300001,L5 IT
704,2059.76337076,6798.4830543,L2/3 IT
705,2057.96337076,5329.683054300001,Sst
706,2058.41337076,6185.1330543,Lamp5
707,2060.21337076,4827.033054300001,L5 PT
708,2059.76337076,5791.3830543,L6 PT
709,2061.11337076,5565.483054300001,L6 PT
710,2063.36337076,4948.533054300001,Sst
711,2063.36337076,5505.183054300001,L6 PT
712,2065.61337076,4808.1330543,Vip
713,2062.46337076,5144.733054300001,Sst
714,2063.36337076,6305.283054300001,Vip
715,2064.26337076,5440.8330543,L6 PT
716,2064.26337076,5819.283054300001,Lamp5
717,2064.71337076,6158.5830543,Lamp5
718,2065.16337076,5290.533054300001,Oligo
719,2066.06337076,5551.533054300001,L6 PT
720,2067.41337076,5600.5830543,L6 IT
721,2069.66337076,6087.933054300001,Vip
722,2068.76337076,6330.933054300001,L4
723,2067.41337076,6601.8330543,L4
724,2071.91337076,5628.933054300001,L6 IT
725,2070.56337076,5746.8330543,L6 IT
726,2071.91337076,5763.933054300001,L6 IT
727,2071.01337076,6837.1830543,Vip
728,2071.91337076,5800.8330543,L6 IT
729,2072.81337076,4785.183054300001,Sst
730,2072.81337076,6045.183054300001,Lamp5
731,2073.71337076,6277.3830543,Vip
732,2074.16337076,5839.983054300001,L6 IT
733,2075.96337076,6816.0330543,L2/3 IT
734,2076.86337076,5414.733054300001,L6 PT
735,2078.66337076,5888.5830543,L5 IT
736,2076.41337076,6484.3830543,Pvalb
737,2078.21337076,6583.8330543,L2/3 IT
738,2075.51337076,5395.3830543,Pvalb
739,2079.11337076,6374.1330543,L4
740,2083.16337076,4875.6330543,Sst
741,2080.46337076,5657.283054300001,L6 PT
742,2079.11337076,6413.733054300001,L4
743,2082.71337076,5066.433054300001,Oligo
744,2079.11337076,5237.8830543,Vip
745,2081.36337076,6627.483054300001,L4
746,2083.61337076,4900.3830543,Vip
747,2081.36337076,5516.433054300001,L6 PT
748,2084.51337076,5696.433054300001,Pvalb
749,2082.71337076,6349.3830543,L4
750,2083.61337076,4925.5830543,Sst
751,2083.16337076,5317.533054300001,L6b
752,2086.31337076,5583.033054300001,Pvalb
753,2085.86337076,5437.683054300001,L6 PT
754,2086.31337076,5788.683054300001,L6 IT
755,2086.76337076,5605.983054300001,L6 PT
756,2084.06337076,5200.0830543,Vip
757,2090.81337076,5961.483054300001,Sst
758,2084.96337076,6614.433054300001,Vip
759,2089.46337076,5360.283054300001,L6b
760,2088.56337076,6509.1330543,Vip
761,2089.46337076,5331.483054300001,Pvalb
762,2095.31337076,5551.983054300001,L6 IT
763,2090.36337076,6097.3830543,Lamp5
764,2091.26337076,6231.933054300001,Vip
765,2090.81337076,6828.1830543,L2/3 IT
766,2091.71337076,6433.533054300001,Sst
767,2091.26337076,6457.8330543,Sst
768,2091.26337076,5135.733054300001,Vip
769,2093.06337076,5926.8330543,Sst
770,2090.81337076,6391.233054300001,L6 IT
771,2093.96337076,5484.033054300001,L6 IT
772,2095.31337076,5726.1330543,L6 IT
773,2092.61337076,5858.433054300001,L5 IT
774,2092.16337076,6325.533054300001,L4
775,2093.96337076,6046.533054300001,Pvalb
776,2093.96337076,6218.433054300001,Sst
777,2090.81337076,6591.933054300001,L2/3 IT
778,2101.16337076,5647.8330543,Sst
779,2094.86337076,6163.0830543,Lamp5
780,2096.66337076,5501.1330543,L6 PT
781,2100.71337076,6249.933054300001,Pvalb
782,2096.66337076,6537.483054300001,L4
783,2096.66337076,5317.533054300001,L6b
784,2098.01337076,5385.033054300001,L6 PT
785,2100.26337076,5750.8830543,L6 IT
786,2097.56337076,6618.033054300001,L2/3 IT
787,2103.86337076,5342.283054300001,Sst
788,2101.61337076,6282.783054300001,L4
789,2103.86337076,4839.6330543,L5 NP
790,2101.61337076,5021.8830543,Vip
791,2103.41337076,5797.683054300001,L6 IT
792,2105.21337076,6023.1330543,Vip
793,2104.76337076,6404.283054300001,Pvalb
794,2103.86337076,6516.3330543,Sst
795,2101.16337076,6593.733054300001,L2/3 IT
796,2107.01337076,5463.3330543,Pvalb
797,2104.31337076,6661.233054300001,Sst
798,2109.26337076,5533.983054300001,L6 PT
799,2106.11337076,5709.933054300001,L6 PT
800,2105.21337076,6201.783054300001,L5 IT
801,2106.56337076,5920.533054300001,L5 PT
802,2107.91337076,6358.8330543,Pvalb
803,2109.71337076,5586.183054300001,Lamp5
804,2115.56337076,4769.433054300001,Sst
805,2111.06337076,4814.8830543,Pvalb
806,2110.16337076,5295.033054300001,L6 PT
807,2109.26337076,5625.3330543,L6 IT
808,2106.11337076,6320.5830543,Sst
809,2110.61337076,5687.8830543,L6 IT
810,2110.61337076,6372.783054300001,Sst
811,2112.86337076,6470.8830543,L4
812,2111.51337076,5774.733054300001,Sst
813,2112.41337076,6498.3330543,Sst
814,2115.11337076,5423.733054300001,L6 PT
815,2115.56337076,6231.483054300001,L5 IT
816,2116.91337076,6530.283054300001,L4
817,2115.56337076,4890.933054300001,Vip
818,2113.31337076,4915.233054300001,Sst
819,2116.01337076,6432.6330543,Lamp5
820,2119.61337076,6049.233054300001,Pvalb
821,2116.91337076,5383.233054300001,Lamp5
822,2116.46337076,5868.3330543,L5 IT
823,2121.41337076,5929.983054300001,Pvalb
824,2123.66337076,6085.683054300001,Lamp5
825,2116.01337076,4770.3330543,Vip
826,2118.71337076,5265.783054300001,L6b
827,2120.06337076,5441.283054300001,Pvalb
828,2125.91337076,4863.933054300001,Sst
829,2123.66337076,5540.283054300001,L6 IT
830,2124.11337076,5670.783054300001,L6 PT
831,2125.01337076,5995.683054300001,Sst
832,2123.21337076,6554.5830543,L4
833,2128.16337076,5341.3830543,L6 PT
834,2125.46337076,5405.733054300001,L6 PT
835,2126.81337076,5484.483054300001,L6 PT
836,2125.91337076,6382.683054300001,L4
837,2124.56337076,5717.5830543,L6 IT
838,2129.51337076,5394.033054300001,Vip
839,2129.96337076,5805.783054300001,Sst
840,2129.96337076,5956.533054300001,L5 PT
841,2127.71337076,5061.933054300001,Sst
842,2129.51337076,5783.733054300001,Pvalb
843,2125.91337076,6140.1330543,L5 IT
844,2130.41337076,6510.033054300001,L2/3 IT
845,2131.31337076,5275.683054300001,L6b
846,2132.21337076,5602.3830543,Lamp5
847,2133.56337076,6019.0830543,Lamp5
848,2131.31337076,6302.1330543,L4
849,2127.26337076,4799.1330543,Lamp5
850,2130.86337076,5457.933054300001,L6 PT
851,2132.66337076,5704.0830543,L6 IT
852,2128.16337076,6578.8830543,L2/3 IT
853,2133.56337076,6603.6330543,L4
854,2134.46337076,5259.033054300001,L6b
855,2136.26337076,5295.033054300001,L6b
856,2134.91337076,4781.5830543,L5 PT
857,2133.56337076,6180.183054300001,Sst
858,2135.81337076,6108.6330543,L5 IT
859,2132.66337076,6457.3830543,Lamp5
860,2134.46337076,5865.183054300001,Sst
861,2135.81337076,5572.233054300001,Sst
862,2132.66337076,5825.1330543,Lamp5
863,2136.26337076,5974.533054300001,Sst
864,2135.36337076,6478.533054300001,Lamp5
865,2138.96337076,4835.1330543,Sst
866,2138.51337076,5648.733054300001,L6 PT
867,2137.61337076,6232.3830543,Sst
868,2139.41337076,4810.3830543,Sst
869,2140.31337076,5439.483054300001,L6 PT
870,2138.06337076,5889.933054300001,Sst
871,2139.41337076,6394.3830543,Sst
872,2136.71337076,6138.783054300001,L4
873,2140.76337076,5405.733054300001,L6 PT
874,2139.86337076,5770.683054300001,Lamp5
875,2144.36337076,6422.283054300001,L4
876,2142.56337076,5521.3830543,L6 PT
877,2141.66337076,6348.483054300001,L4
878,2140.31337076,6274.233054300001,L4
879,2145.71337076,5497.533054300001,L6 PT
880,2144.81337076,6322.8330543,L4
881,2142.56337076,5857.0830543,Sst
882,2147.51337076,5874.6330543,L5 PT
883,2151.11337076,4770.3330543,Sst
884,2148.41337076,5371.983054300001,Lamp5
885,2147.51337076,5631.6330543,L6 IT
886,2150.66337076,6264.783054300001,Sst
887,2149.76337076,6498.3330543,L4
888,2150.21337076,5681.1330543,L6 IT
889,2150.21337076,5985.783054300001,Sst
890,2156.96337076,6065.433054300001,Sst
891,2152.46337076,5615.433054300001,Pvalb
892,2151.56337076,6377.283054300001,L4
893,2152.46337076,5581.233054300001,L6 PT
894,2151.11337076,6360.6330543,L4
895,2153.81337076,6564.933054300001,L4
896,2151.56337076,5916.033054300001,L6 IT
897,2153.81337076,6002.433054300001,Sst
898,2154.26337076,5331.033054300001,L6 PT
899,2151.11337076,5859.3330543,Sst
900,2155.61337076,6100.533054300001,Pvalb
901,2155.16337076,6168.483054300001,Vip
902,2156.06337076,4930.983054300001,Lamp5
903,2165.96337076,5263.983054300001,L6 PT
904,2158.31337076,5899.8330543,Sst
905,2161.46337076,4864.3830543,Sst
906,2152.91337076,6096.483054300001,Lamp5
907,2157.41337076,5139.3330543,Sst
908,2153.81337076,6096.483054300001,Sst
909,2161.91337076,6120.783054300001,L5 IT
910,2161.91337076,5012.433054300001,Lamp5
911,2165.06337076,5556.933054300001,Pvalb
912,2165.06337076,6594.183054300001,Vip
913,2166.41337076,5966.433054300001,Vip
914,2164.61337076,5424.183054300001,Vip
915,2165.51337076,5529.033054300001,L6 PT
916,2167.31337076,5722.533054300001,L5 IT
917,2168.21337076,5359.3830543,L6 PT
918,2168.66337076,5751.3330543,L6 IT
919,2169.56337076,6357.933054300001,L4
920,2170.91337076,5495.733054300001,L6 PT
921,2170.91337076,6429.483054300001,Lamp5
922,2171.36337076,6565.3830543,L2/3 IT
923,2171.81337076,6183.783054300001,L4
924,2168.66337076,6315.6330543,L4
925,2173.16337076,5236.533054300001,L6 PT
926,2174.06337076,5681.5830543,L6 IT
927,2174.51337076,5699.1330543,Sst
928,2174.96337076,6542.8830543,Lamp5
929,2174.96337076,6138.783054300001,Sst
930,2180.81337076,6284.1330543,L4
931,2177.66337076,5451.183054300001,Vip
932,2177.66337076,5633.8830543,Sst
933,2175.41337076,6493.3830543,Pvalb
934,2178.56337076,6515.8830543,Vip
935,2177.66337076,5575.8330543,Vip
936,2178.56337076,5895.3330543,L5 IT
937,2181.26337076,5962.3830543,L5 IT
938,2179.01337076,6097.8330543,Pvalb
939,2178.56337076,6222.033054300001,L4
940,2176.31337076,5246.8830543,Sst
941,2181.71337076,5295.033054300001,L6 PT
942,2179.91337076,5782.8330543,Sst
943,2180.81337076,6375.933054300001,L2/3 IT
944,2180.81337076,6455.5830543,Lamp5
945,2181.71337076,6192.3330543,Lamp5
946,2182.16337076,5834.1330543,L5 PT
947,2181.71337076,6032.5830543,Lamp5
948,2181.26337076,6475.8330543,L4
949,2186.66337076,5520.933054300001,Pvalb
950,2184.86337076,5212.233054300001,Sst
951,2184.41337076,6343.0830543,L4
952,2186.21337076,5388.183054300001,Lamp5
953,2186.66337076,5464.233054300001,Vip
954,2186.66337076,6069.483054300001,L5 IT
955,2187.11337076,6251.733054300001,Sst
956,2184.41337076,6169.3830543,Vip
957,2191.16337076,5487.6330543,Lamp5
958,2195.66337076,5848.983054300001,Sst
959,2192.06337076,6609.033054300001,L2/3 IT
960,2193.86337076,5182.983054300001,Sst
961,2192.51337076,5686.983054300001,L4
962,2192.96337076,6000.183054300001,Lamp5
963,2192.06337076,6157.233054300001,Pvalb
964,2188.91337076,6499.683054300001,L2/3 IT
965,2193.86337076,6124.8330543,L5 IT
966,2193.86337076,5664.483054300001,L5 IT
967,2193.86337076,4881.033054300001,Sst
968,2196.56337076,5323.3830543,L6 PT
969,2192.96337076,6382.233054300001,L4
970,2197.46337076,5438.1330543,L6 IT
971,2197.91337076,6554.5830543,L2/3 IT
972,2196.11337076,5157.783054300001,Sst
973,2200.61337076,5347.683054300001,L6 PT
974,2200.16337076,5239.233054300001,L6 PT
975,2198.81337076,5966.433054300001,Pvalb
976,2205.56337076,6347.5830543,L4
977,2197.01337076,6461.433054300001,Lamp5
978,2201.51337076,5211.783054300001,Pvalb
979,2203.76337076,5543.8830543,L6 IT
980,2204.21337076,5885.433054300001,L5 PT
981,2205.56337076,5934.483054300001,L5 PT
982,2202.86337076,6309.3330543,L4
983,2206.01337076,6494.733054300001,Sst
984,2204.66337076,6578.8830543,L2/3 IT
985,2206.46337076,4926.033054300001,Lamp5
986,2207.81337076,5141.5830543,Sst
987,2206.01337076,5902.533054300001,L5 PT
988,2205.11337076,5481.783054300001,Sst
989,2203.76337076,6295.3830543,Vip
990,2207.36337076,4685.283054300001,Pvalb
991,2209.61337076,5502.033054300001,L6 IT
992,2208.26337076,5528.1330543,L6 IT
993,2207.81337076,6622.533054300001,Lamp5
994,2207.81337076,4852.233054300001,Pvalb
995,2206.01337076,5467.8330543,Pvalb
996,2210.96337076,4635.3330543,L5 PT
997,2210.51337076,5746.8330543,L5 IT
998,2209.61337076,6121.683054300001,Vip
999,2210.06337076,6173.8830543,Pvalb
1000,2213.66337076,5291.8830543,L6 IT
1001,2211.41337076,6593.733054300001,Lamp5
1002,2217.71337076,6041.1330543,L5 IT
1003,2216.36337076,5679.783054300001,Pvalb
1004,2216.81337076,5403.933054300001,Pvalb
1005,2218.16337076,4705.0830543,Sst
1006,2217.71337076,6562.233054300001,L2/3 IT
1007,2219.06337076,4670.8830543,L5 NP
1008,2217.26337076,5380.533054300001,Pvalb
1009,2217.71337076,6316.0830543,L2/3 IT
1010,2219.06337076,6511.8330543,L2/3 IT
1011,2221.31337076,6442.0830543,Sst
1012,2224.01337076,5205.933054300001,Pvalb
1013,2227.61337076,6091.0830543,Pvalb
1014,2223.11337076,6611.283054300001,L2/3 IT
1015,2219.51337076,5308.983054300001,L6 PT
1016,2226.26337076,6256.233054300001,L4
1017,2222.66337076,6417.783054300001,Lamp5
1018,2224.01337076,6022.683054300001,Lamp5
1019,2228.96337076,4616.433054300001,L5 PT
1020,2226.71337076,5565.033054300001,L6 IT
1021,2222.66337076,6624.3330543,Lamp5
1022,2228.06337076,5494.8330543,L6 IT
1023,2224.01337076,6056.433054300001,Sst
1024,2224.46337076,4557.933054300001,Sst
1025,2229.41337076,5853.483054300001,L5 PT
1026,2228.51337076,5964.6330543,L5 IT
1027,2228.51337076,6117.183054300001,Pvalb
1028,2228.96337076,5460.183054300001,L6 PT
1029,2226.26337076,5812.983054300001,Vip
1030,2228.06337076,5262.183054300001,L6 PT
1031,2228.51337076,6222.933054300001,Sst
1032,2227.16337076,5425.0830543,Vip
1033,2234.36337076,5119.533054300001,Lamp5
1034,2228.96337076,5801.283054300001,Sst
1035,2224.91337076,5207.733054300001,Lamp5
1036,2232.11337076,6281.8830543,L4
1037,2229.41337076,5182.983054300001,Lamp5
1038,2233.91337076,5893.533054300001,L5 PT
1039,2235.71337076,5760.3330543,L5 IT
1040,2234.36337076,5346.3330543,L6 PT
1041,2234.81337076,6184.233054300001,Pvalb
1042,2237.06337076,4684.8330543,Pvalb
1043,2237.06337076,5914.683054300001,L5 IT
1044,2237.96337076,5990.733054300001,L5 IT
1045,2233.46337076,6061.8330543,Lamp5
1046,2235.71337076,6149.5830543,Sst
1047,2236.61337076,6324.6330543,Lamp5
1048,2240.21337076,6397.983054300001,Lamp5
1049,2237.51337076,4672.683054300001,Vip
1050,2237.51337076,5331.483054300001,L6 PT
1051,2234.81337076,5360.283054300001,L6 IT
1052,2237.96337076,6337.233054300001,L4
1053,2237.96337076,4867.983054300001,Vip
1054,2239.31337076,5216.733054300001,L6 PT
1055,2237.96337076,5407.533054300001,L6 IT
1056,2239.31337076,6038.433054300001,Sst
1057,2240.21337076,6505.0830543,L2/3 IT
1058,2237.51337076,6580.233054300001,L2/3 IT
1059,2237.96337076,6442.533054300001,Vip
1060,2242.46337076,5519.1330543,L6 PT
1061,2241.56337076,4912.533054300001,Vip
1062,2242.91337076,6469.0830543,L2/3 IT
1063,2243.36337076,6553.233054300001,Sst
1064,2245.61337076,5268.933054300001,L6 IT
1065,2245.16337076,5612.733054300001,Vip
1066,2237.51337076,6578.8830543,Lamp5
1067,2247.41337076,5496.183054300001,L6 IT
1068,2245.61337076,6138.3330543,L4
1069,2246.51337076,6190.533054300001,L4
1070,2248.76337076,6349.8330543,Vip
1071,2246.96337076,6420.483054300001,Pvalb
1072,2246.96337076,5441.733054300001,Vip
1073,2249.21337076,6236.8830543,L4
1074,2246.51337076,6027.183054300001,Sst
1075,2247.86337076,6080.283054300001,Lamp5
1076,2246.51337076,6104.1330543,Pvalb
1077,2251.91337076,5727.933054300001,L5 PT
1078,2246.96337076,6159.033054300001,L4
1079,2251.46337076,6271.983054300001,L4
1080,2250.56337076,4815.783054300001,Sst
1081,2251.91337076,5132.5830543,L6 IT
1082,2259.11337076,5592.483054300001,L6 PT
1083,2251.46337076,6087.483054300001,Sst
1084,2255.06337076,4863.033054300001,Vip
1085,2256.86337076,5693.733054300001,L5 PT
1086,2258.21337076,5823.783054300001,Sst
1087,2265.86337076,6389.433054300001,L2/3 IT
1088,2253.71337076,5249.5830543,L5 IT
1089,2255.96337076,4556.1330543,Sst
1090,2258.21337076,6501.933054300001,L2/3 IT
1091,2254.61337076,5121.783054300001,Sst
1092,2256.41337076,6336.783054300001,L4
1093,2259.56337076,4955.283054300001,Lamp5
1094,2259.56337076,5473.683054300001,L6 IT
1095,2255.96337076,6534.3330543,L2/3 IT
1096,2259.56337076,5227.0830543,Sst
1097,2255.96337076,5326.533054300001,L6 PT
1098,2260.01337076,6441.6330543,Lamp5
1099,2257.31337076,6101.8830543,Vip
1100,2261.81337076,4752.783054300001,Sst
1101,2263.16337076,5855.733054300001,L5 IT
1102,2261.36337076,5147.433054300001,Vip
1103,2254.61337076,5591.1330543,Lamp5
1104,2274.41337076,6574.3830543,Vip
1105,2262.71337076,4612.3830543,Sst
1106,2260.91337076,5416.983054300001,Sst
1107,2260.46337076,5641.533054300001,L5 IT
1108,2262.26337076,6206.733054300001,Sst
1109,2266.31337076,6657.183054300001,L2/3 IT
1110,2267.66337076,4590.783054300001,Pvalb
1111,2268.11337076,5083.0830543,Sst
1112,2267.66337076,5894.8830543,L5 IT
1113,2264.06337076,6123.933054300001,Pvalb
1114,2265.41337076,6599.5830543,Vip
1115,2264.06337076,4819.8330543,Vip
1116,2263.61337076,5121.3330543,L6 PT
1117,2266.76337076,4632.183054300001,Sst
1118,2267.66337076,5350.8330543,L6 PT
1119,2270.36337076,5736.033054300001,L5 PT
1120,2265.41337076,6307.983054300001,Pvalb
1121,2266.31337076,6537.033054300001,L2/3 IT
1122,2266.76337076,4925.5830543,Sst
1123,2273.51337076,6070.8330543,Pvalb
1124,2270.81337076,4841.433054300001,Vip
1125,2270.81337076,5137.0830543,L6 PT
1126,2271.26337076,6631.0830543,Vip
1127,2272.16337076,5059.683054300001,L6b
1128,2270.81337076,5618.1330543,Pvalb
1129,2269.91337076,6176.5830543,Sst
1130,2276.66337076,4660.0830543,Vip
1131,2271.71337076,5202.783054300001,L6 PT
1132,2279.81337076,5708.5830543,Sst
1133,2271.71337076,6496.983054300001,L2/3 IT
1134,2271.26337076,5309.433054300001,L6 IT
1135,2276.21337076,5536.683054300001,L6 IT
1136,2271.71337076,5813.8830543,Lamp5
1137,2277.11337076,5957.8830543,L5 IT
1138,2273.51337076,5775.6330543,L5 IT
1139,2279.36337076,4889.1330543,Astro
1140,2273.51337076,6435.783054300001,Vip
1141,2277.56337076,6466.3830543,L2/3 IT
1142,2282.06337076,5248.233054300001,L6 PT
1143,2282.06337076,5293.683054300001,L6 IT
1144,2277.56337076,5841.3330543,Pvalb
1145,2279.36337076,6310.683054300001,L4
1146,2277.56337076,5333.283054300001,L6 IT
1147,2281.16337076,6154.983054300001,L4
1148,2280.26337076,6523.0830543,L2/3 IT
1149,2279.36337076,4827.933054300001,Pvalb
1150,2282.06337076,6279.6330543,L4
1151,2281.61337076,6609.933054300001,L2/3 IT
1152,2283.86337076,5464.233054300001,L6 IT
1153,2279.36337076,5988.483054300001,L5 IT
1154,2279.36337076,6101.8830543,Sst
1155,2275.76337076,6394.3830543,Lamp5
1156,2282.51337076,5191.533054300001,L6 PT
1157,2279.81337076,6048.3330543,L4
1158,2283.86337076,4562.433054300001,Sst
1159,2282.51337076,6417.3330543,Lamp5
1160,2285.66337076,5346.3330543,L6 IT
1161,2283.86337076,5817.933054300001,Lamp5
1162,2286.56337076,5440.8330543,L6 IT
1163,2285.21337076,5614.0830543,L5 IT
1164,2288.81337076,6177.033054300001,Pvalb
1165,2289.26337076,5501.1330543,L6 IT
1166,2288.81337076,6023.1330543,L6 IT
1167,2290.16337076,6376.3830543,L2/3 IT
1168,2289.26337076,6641.8830543,Vip
1169,2288.36337076,4706.8830543,Pvalb
1170,2290.16337076,5408.433054300001,Sst
1171,2289.71337076,6208.533054300001,L4
1172,2295.11337076,5660.8830543,L5 PT
1173,2286.11337076,6108.6330543,L4
1174,2289.26337076,6136.533054300001,L4
1175,2291.06337076,6262.533054300001,L4
1176,2289.26337076,6500.5830543,Pvalb
1177,2289.26337076,5001.6330543,Sst
1178,2293.31337076,6339.033054300001,L2/3 IT
1179,2291.06337076,5368.8330543,Lamp5
1180,2296.91337076,5689.683054300001,L5 PT
1181,2295.11337076,6440.733054300001,L4
1182,2296.91337076,5102.433054300001,L6 IT
1183,2293.76337076,5217.6330543,Sst
1184,2295.11337076,5898.033054300001,L5 NP
1185,2291.51337076,5991.6330543,L6 IT
1186,2296.46337076,5329.683054300001,Vip
1187,2295.56337076,5358.033054300001,L6 IT
1188,2294.21337076,5977.683054300001,Oligo
1189,2295.11337076,5485.8330543,L6 IT
1190,2298.26337076,5947.983054300001,Vip
1191,2297.36337076,6238.683054300001,L4
1192,2299.16337076,5082.6330543,L6 PT
1193,2300.06337076,5719.8330543,L5 IT
1194,2304.11337076,5846.283054300001,L5 IT
1195,2301.41337076,6532.983054300001,L2/3 IT
1196,2302.31337076,4835.1330543,Vip
1197,2302.76337076,5011.983054300001,Sst
1198,2304.11337076,5431.8330543,Sst
1199,2301.86337076,5588.433054300001,L6 IT
1200,2300.96337076,6124.8330543,L4
1201,2304.11337076,6094.233054300001,L4
1202,2304.11337076,6485.283054300001,L2/3 IT
1203,2309.06337076,6559.533054300001,L2/3 IT
1204,2305.01337076,5760.3330543,L5 IT
1205,2303.66337076,5234.733054300001,L6 PT
1206,2308.16337076,4930.0830543,Astro
1207,2305.01337076,6164.8830543,L4
1208,2308.61337076,5306.733054300001,L6 PT
1209,2310.41337076,5122.683054300001,L6 PT
1210,2314.46337076,5177.1330543,Pvalb
1211,2309.51337076,6289.0830543,L2/3 IT
1212,2312.21337076,6587.8830543,L2/3 IT
1213,2307.26337076,5483.5830543,L6 IT
1214,2310.86337076,6055.0830543,Sst
1215,2312.21337076,5054.733054300001,L6 PT
1216,2312.21337076,5807.5830543,Lamp5
1217,2309.06337076,6517.233054300001,Lamp5
1218,2313.11337076,6010.533054300001,L4
1219,2313.11337076,5517.783054300001,Pvalb
1220,2314.46337076,5741.433054300001,Vip
1221,2317.61337076,5786.8830543,L5 PT
1222,2312.66337076,6343.0830543,L2/3 IT
1223,2316.71337076,5204.1330543,L6 IT
1224,2310.41337076,6077.1330543,Sst
1225,2310.86337076,6244.0830543,Pvalb
1226,2314.91337076,4953.933054300001,L6 PT
1227,2313.56337076,6109.0830543,L4
1228,2318.06337076,6436.233054300001,Vip
1229,2316.71337076,5643.3330543,Sst
1230,2318.96337076,5270.283054300001,L6 PT
1231,2318.96337076,4709.5830543,Oligo
1232,2319.86337076,5249.5830543,L6 PT
1233,2318.51337076,6155.8830543,L4
1234,2319.86337076,6248.1330543,L4
1235,2318.06337076,6397.983054300001,L2/3 IT
1236,2324.36337076,4985.433054300001,L6 PT
1237,2323.01337076,6196.3830543,L4
1238,2324.81337076,5689.233054300001,L5 PT
1239,2316.71337076,5173.983054300001,Lamp5
1240,2323.01337076,5585.283054300001,Vip
1241,2318.51337076,6075.783054300001,L6 IT
1242,2322.56337076,6492.933054300001,Vip
1243,2322.56337076,5492.1330543,L6 IT
1244,2322.56337076,5602.3830543,L5 IT
1245,2330.21337076,5934.483054300001,L5 IT
1246,2325.26337076,6273.3330543,Lamp5
1247,2323.46337076,6537.483054300001,L2/3 IT
1248,2325.26337076,6039.3330543,Pvalb
1249,2324.81337076,4784.733054300001,Oligo
1250,2326.61337076,5312.5830543,L6 PT
1251,2326.61337076,5453.433054300001,L6 IT
1252,2330.21337076,5713.983054300001,L5 PT
1253,2327.51337076,6316.533054300001,L2/3 IT
1254,2329.31337076,6506.8830543,L2/3 IT
1255,2326.61337076,5348.5830543,L6 IT
1256,2325.71337076,5966.8830543,Pvalb
1257,2325.71337076,6136.533054300001,Lamp5
1258,2324.81337076,6417.783054300001,Lamp5
1259,2325.71337076,6573.483054300001,Sst
1260,2331.56337076,5328.3330543,L6 PT
1261,2332.91337076,5090.283054300001,L6 PT
1262,2331.11337076,5473.233054300001,Pvalb
1263,2332.01337076,5810.733054300001,Lamp5
1264,2332.01337076,6028.983054300001,Pvalb
1265,2332.01337076,6096.033054300001,L4
1266,2329.76337076,5135.283054300001,Lamp5
